_id,keyword,good_url,image_url,price,describe,shop,shop_url
ObjectId(5d5bcec5169344ce32384b84),iPad,detail.tmall.com/item.htm?id=588532811591&skuId=4008981064850&user_id=3015936477&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,949.00,"[""\n华为潮牌荣耀平板5八核8英寸平板电脑2019新款二合一吃鸡游戏全新掌上电脑m6全网通4G通话手机安卓"",""超薄10\n""]","[""\n荣耀梵荣专卖店\n""]",store.taobao.com/search.htm?user_number_id=3015936477&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b85),电脑,detail.tmall.com/item.htm?id=594569217881&skuId=4290009919454&user_id=3626455794&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,7499.00,"[""\nHP/惠普暗影精灵5游戏本光影精灵暗夜精灵5九代处理器惠普1660ti笔记本"",""I7\n""]","[""\nhp惠普尔卡圣专卖店\n""]",store.taobao.com/search.htm?user_number_id=3626455794&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b86),手机,detail.tmall.com/item.htm?id=599561201195&skuId=4193423408198&user_id=1677335387&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3699.00,"[""nubia/努比亚 Z20"",""【新品发布】nubia/努比亚 Z20年""]","[""\n努比亚官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1677335387&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b87),iPhone,detail.tmall.com/item.htm?id=578012528892&skuId=3994894106301&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,9099.00,"[""\n【12期分期免息】Apple/苹果 "","" Xs Max 移动联通电信全网通4G智能手机 苹果xs\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b88),iPad,detail.tmall.com/item.htm?id=596974505163&skuId=4324538375618&user_id=1683498550&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2299.00,"[""\n华为M6平板10.8英寸pad通话智能大屏全网通全新超薄二合一平板电脑安卓2019新款官方旗舰店10寸"",""学生用\n""]","[""\n沃德盛世数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1683498550&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b89),电脑,detail.tmall.com/item.htm?id=564059092398&skuId=4155952837645&user_id=2861335834&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,3599.00,"[""\nDell/戴尔灵越 5370八代i5四核超轻薄便携学生商务办公笔记本"",""女生款粉色超薄13.3英寸全新超级本手提"",""\n""]","[""\n戴尔恩荣专卖店\n""]",store.taobao.com/search.htm?user_number_id=2861335834&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b8a),手机,detail.tmall.com/item.htm?id=579197706812&skuId=4023397858155&user_id=1824502713&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1248.00,"[""vivo Z3"",""AI更畅快 全面实力派""]","[""\n首佳誉数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1824502713&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b8b),iPhone,detail.tmall.com/item.htm?id=558762359613&skuId=3753689650118&user_id=713805254&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4199.00,"[""\n【现货速发/到手价低至4199元起】Apple/苹果 "","" 8 Plus 移动联通双网通4G智能手机 "","" 8苹果8\n""]","[""\n中国移动手机官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=713805254&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b8c),iPad,detail.tmall.com/item.htm?id=522664981465&skuId=3499804684564&user_id=1708919206&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2588.00,"[""\n【国行正品现货】Apple/苹果 "","" mini 4 128G 7.9英寸迷你平板电脑 智能金属轻薄 全国联保\n""]","[""\n禾木林数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1708919206&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b8d),电脑,detail.tmall.com/item.htm?id=594745878169&skuId=4120547025423&user_id=2832994217&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5899.00,"[""\nDell/戴尔新G3 3590九代i5-9300H灵越游匣GTX1650独显4G学生设计师72%色域2019年新款吃鸡游戏高配笔记本"",""\n""]","[""\n戴尔经纬专卖店\n""]",store.taobao.com/search.htm?user_number_id=2832994217&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b8e),手机,detail.tmall.com/item.htm?id=579623699524&skuId=4019023690569&user_id=210910611&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1049.00,"[""Huawei/华为 畅享 MAX"",""7.12英寸珍珠屏超高清分辨率""]","[""\n晋商数码专营店\n""]",store.taobao.com/search.htm?user_number_id=210910611&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b8f),iPhone,detail.tmall.com/item.htm?id=538705099322&skuId=3219778804034&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,2688.00,"[""\n【到手价低至2688元】Apple/苹果 "","" 6s 32G 全网通4G智能手机"",""6s 苹果6\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b90),iPad,detail.tmall.com/item.htm?id=592850154066&skuId=4253934806135&user_id=3339867181&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3258.00,"[""\n12期分期/2019新款Apple/苹果 10.5 英寸 "","" Air 3平板"",""电脑苹果 Pro10.5替代款 4G插卡版A12处理器国行\n""]","[""\n岗隆数码专营店\n""]",store.taobao.com/search.htm?user_number_id=3339867181&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b91),电脑,detail.tmall.com/item.htm?id=593398206029&skuId=4611686611825593933&user_id=2938863078&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5099.00,"[""\n【顺丰速运】联想拯救者Y7000 2019款游戏本笔记本"",""九代酷睿i5吃鸡15.6英寸学生轻薄全新官方旗舰店同款\n""]","[""\n联想冉创专卖店\n""]",store.taobao.com/search.htm?user_number_id=2938863078&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b92),手机,detail.tmall.com/item.htm?id=570951975288&skuId=4326014467065&user_id=2024314280&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2079.00,"[""Xiaomi/小米 小米8"",""小米8""]","[""\n广东电信亿品汇专卖店\n""]",store.taobao.com/search.htm?user_number_id=2024314280&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b93),iPhone,detail.tmall.com/item.htm?id=558763531511&skuId=3640537831067&user_id=713805254&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3299.00,"[""\n【现货速发】Apple/苹果 "","" 8 移动联通双网通4G智能手机 苹果8手机"",""8 旗舰店\n""]","[""\n中国移动手机官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=713805254&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b94),iPad,detail.tmall.com/item.htm?id=582357961864&skuId=3906312153064&user_id=3339867181&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,6699.00,"[""\n2018新款 Apple/苹果"","" Pro 11英寸全面屏办公绘图苹果平板电脑A12x芯片4G Cellular插卡版正品\n""]","[""\n岗隆数码专营店\n""]",store.taobao.com/search.htm?user_number_id=3339867181&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b95),电脑,detail.tmall.com/item.htm?id=595228544900&skuId=4131360132373&user_id=1714128138&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4499.00,"[""\n【新款热销】小米笔记本 RedmiBook 14英寸i7版 轻薄便携手提商务学生游戏"",""笔记本官方旗舰店正品超薄\n""]","[""\n小米官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1714128138&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b96),手机,detail.tmall.com/item.htm?id=597760285751&skuId=4330875474861&user_id=1730436394&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1099.00,"[""Xiaomi/小米 小米8 青春版"",""潮流镜面渐变色 骁龙660处理器""]","[""\n和来达数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1730436394&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b97),iPhone,detail.tmall.com/item.htm?id=521935131527&skuId=4347296067830&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,2958.00,"[""\n12期分期+送购机礼/发顺丰！苹果6sp中移动 Apple/苹果 "","" 6s Plus全网通4G手机正品6s苹果"",""6sp\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b98),iPad,detail.tmall.com/item.htm?id=581906162280&skuId=4063093991390&user_id=197232874&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,6088.00,"[""\n【12期免息】Apple/苹果 11 英寸 "","" Pro平板电脑WLAN版2018新款\n""]","[""\n绿森数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=197232874&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b99),电脑,detail.tmall.com/item.htm?id=588273700822&skuId=4182584882172&user_id=2200724907121&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5588.00,"[""\n【延保一年】  APPLE/苹果 MacBook Air苹果笔记本"",""13.3英寸超薄商务办公笔记本\n""]","[""\n宏音伟业数码专营\n""]",store.taobao.com/search.htm?user_number_id=2200724907121&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b9a),手机,detail.tmall.com/item.htm?id=568513972720&skuId=4367493094367&user_id=872196368&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,989.00,"[""Xiaomi/小米 6X"",""前后2000万AI双摄5.99''全面屏""]","[""\n岸越数码专营店\n""]",store.taobao.com/search.htm?user_number_id=872196368&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b9b),iPhone,detail.tmall.com/item.htm?id=570402649492&skuId=4128254065245&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,9605.00,"[""\n【6期分期免息】Apple/苹果 "","" X 移动联通电信全网通4G 智能手机苹果X 10 "",""x\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384b9c),iPad,detail.tmall.com/item.htm?id=589224176725&skuId=4349632683408&user_id=2200694614520&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,5688.00,"[""\nApple/苹果 "","" Pro 12.9英寸 平板电脑 64G/256G 4G版 轻薄掌上电脑学生办公游戏看电影智能平板\n""]","[""\n启首数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200694614520&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384b9d),电脑,detail.tmall.com/item.htm?id=527931648679&skuId=4308421990916&user_id=749288069&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4988.00,"[""\ni7 8700/GTX1060升GTX1080台式"",""主机DIY吃鸡游戏直播组装整机\n""]","[""\n塞博数码专营店\n""]",store.taobao.com/search.htm?user_number_id=749288069&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384b9e),手机,detail.tmall.com/item.htm?id=599288641834&skuId=4184093553624&user_id=2215302589&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2199.00,"[""honor/荣耀 荣耀9X PRO""]","[""\n蓝港数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2215302589&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384b9f),iPhone,detail.tmall.com/item.htm?id=567024626908&skuId=4360466543020&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,6798.00,"[""\n送无线充+壳膜/现货发！苹果x中移动Apple/苹果 "","" X "",""x全网通手机苹果x正品手机12期分期\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384ba0),iPad,detail.tmall.com/item.htm?id=589975329822&skuId=4210062899746&user_id=2200694614520&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2588.00,"[""\n【顺丰速发 全国联保】Apple/苹果 7.9 英寸"","" mini平板电脑2019新款mini第5代支持Apple Pencil\n""]","[""\n启首数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200694614520&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384ba1),电脑,detail.tmall.com/item.htm?id=545287053971&skuId=3815923035030&user_id=748337977&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,2999.00,"[""\nAsus/华硕 X505全新2019年新品超薄手提笔记本"",""超极本上网商务办公轻薄便携学生顽石女生款超级本15.6英寸\n""]","[""\n百乐佳业数码专营店\n""]",store.taobao.com/search.htm?user_number_id=748337977&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384ba2),手机,detail.tmall.com/item.htm?id=599608336127&skuId=4188137984985&user_id=2024314280&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3239.00,"[""Xiaomi/小米 黑鲨游戏"","" 2"",""骁龙855 塔式全域液冷散热""]","[""\n广东电信亿品汇专卖店\n""]",store.taobao.com/search.htm?user_number_id=2024314280&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384ba3),iPhone,detail.tmall.com/item.htm?id=580273092631&skuId=4611686598700480535&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4728.00,"[""\n64G下单选送无线充+12期分期/送壕礼 苹果xr中移动Apple/苹果 "","" XR全网通手机"","" xr苹果xr国行正品\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384ba4),iPad,detail.tmall.com/item.htm?id=598951226144&skuId=4367418582084&user_id=2204163545195&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2568.00,"[""\n【享最高300换新补贴】2019新款Apple/苹果"","" mini 7.9英寸平板电脑新款"",""mini5支持Pencil全国联保\n""]","[""\n轻松换数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2204163545195&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384ba5),电脑,detail.tmall.com/item.htm?id=571895065408&skuId=4195396240028&user_id=2814722036&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5599.00,"[""\nAsus/华硕飞行堡垒6代15.6英寸手提笔记本"",""游戏本八代i7轻薄便携学生办公用商务2019款华硕官方旗舰店官网\n""]","[""\n华硕百信融达专卖店\n""]",store.taobao.com/search.htm?user_number_id=2814722036&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384ba6),手机,detail.tmall.com/item.htm?id=594265639132&skuId=4276369510459&user_id=2086281793&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2199.00,"[""OPPO Reno Z""]","[""\n聚宝康数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2086281793&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384ba7),iPhone,detail.tmall.com/item.htm?id=577502983385&skuId=3979619199519&user_id=713805254&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,7129.00,"[""\n【到手价低至7129元起】Apple/苹果 "","" XS Max 移动4G+版 苹果xsmax xr\n""]","[""\n中国移动手机官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=713805254&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384ba8),iPad,detail.tmall.com/item.htm?id=566940629944&skuId=3725254057325&user_id=197232874&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2328.00,"[""\n【12期免息】Apple/苹果 "","" 2018款 9.7英寸平板电脑 wifi平板电脑 吃鸡玩家\n""]","[""\n绿森数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=197232874&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384ba9),电脑,detail.tmall.com/item.htm?id=569538460316&skuId=3661927161090&user_id=687499522&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,1699.00,"[""\ni5四核i7独显吃鸡游戏DIY"",""主机组装台式"",""整机送24英寸全套\n""]","[""\n高拓伟权数码专营店\n""]",store.taobao.com/search.htm?user_number_id=687499522&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384baa),手机,detail.tmall.com/item.htm?id=575375685601&skuId=3944484447315&user_id=409658261&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,4599.00,"[""OPPO Find X""]","[""\n智宏新创数码专营店\n""]",store.taobao.com/search.htm?user_number_id=409658261&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384bab),iPhone,detail.tmall.com/item.htm?id=538123891227&skuId=3252455348668&user_id=1917047079&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,5399.00,"[""\nApple/苹果 "","" 7 Plus\n""]","[""\nApple Store 官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1917047079&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384bac),iPad,detail.tmall.com/item.htm?id=595714218977&skuId=4132555984813&user_id=3519227058&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,11089.00,"[""\n【直营】2018新款 Apple/苹果 11 英寸 "","" Pro智能全面屏平板电脑便携式触控电脑支持面容识别\n""]","[""\n天猫全球官方店（香港地区）\n""]",store.taobao.com/search.htm?user_number_id=3519227058&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384bad),电脑,detail.tmall.com/item.htm?id=570889503820&skuId=4100374228515&user_id=3104969643&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,1799.00,"[""\ni7十核32G内存独显台式机组装"",""主机吃鸡游戏办公高配全套整机\n""]","[""\n凡一国度数码专营店\n""]",store.taobao.com/search.htm?user_number_id=3104969643&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec5169344ce32384bae),手机,detail.tmall.com/item.htm?id=599563764361&skuId=4190941780085&user_id=2201210031742&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3249.00,"[""Xiaomi/小米 黑鲨游戏"",""2Pro""]","[""\n乐畔乐购旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2201210031742&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec5169344ce32384baf),iPhone,detail.tmall.com/item.htm?id=577864107387&skuId=4360607419991&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8588.00,"[""\n12期分期+现货速发/ 苹果xsmax中移动 Apple/苹果 "","" XS Max 移动联通电信手机国行正品xs\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec5169344ce32384bb0),iPad,detail.tmall.com/item.htm?id=580597009867&skuId=4058682448329&user_id=1683498550&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,1799.00,"[""\n华为畅享平板10.1英寸手机pad通话智能全网通全新超薄二合一电脑安卓2019新款m5官方旗舰店10寸"",""学生用\n""]","[""\n沃德盛世数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1683498550&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec5169344ce32384bb1),电脑,detail.tmall.com/item.htm?id=521370772664&skuId=4331397418615&user_id=749288069&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,1998.00,"[""\nAMD六核锐龙R5 2600/RX580升RX590秒GTX1060吃鸡网咖游戏DIY台式机组装机"",""主机\n""]","[""\n塞博数码专营店\n""]",store.taobao.com/search.htm?user_number_id=749288069&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
